language_ID,glottocode,glottolog_name,size,class
p_mangeisobjomang1407,mang1407,Mangei,2,grandparents
p_manggaraimang1405,mang1405,Manggarai,1,grandparents
p_maorimaor1246,maor1246,Maori,1,grandparents
p_maragustapemara1399,mara1399,Maragus,3,grandparents
p_maranaolanaomoromara1404,mara1404,Maranao,1,grandparents
p_marindnucl1622,nucl1622,Marind,1,grandparents
p_marquesasmarq1246,marq1246,Marquesan,2,grandparents
p_marra,mara1385,Marra,5,grandparents
p_marshallesemars1254,mars1254,Marshallese,1,grandparents
p_maskelynesmask1242,mask1242,Maskelynes,1,grandparents
p_matukarmatu1261,matu1261,Matukar,1,grandparents
p_maybratkaronmaib1239,maib1239,Maybrat-Karon,1,grandparents
p_mekonggameko1237,meko1237,Mekongga,1,grandparents
p_melefilaifiramelemele1250,mele1250,Mele-Fila,2,grandparents
p_menuimenu1237,menu1237,Menui,1,grandparents
p_meriammeri1244,meri1244,Meriam,1,grandparents
p_merlavmerl1237,merl1237,Merlav,1,grandparents
p_meyahmeya1236,meya1236,Meyah,2,grandparents
p_mianimian1254,mian1254,Miani,1,grandparents
p_minangkabaumina1268,mina1268,Minangkabau,2,grandparents
p_miningirlungamini1251,mini1251,Minigir,1,grandparents
p_modolemodo1249,modo1249,Modole,2,grandparents
p_momufasfass1245,fass1245,Momu-Fas,2,grandparents
p_monimoni1261,moni1261,Moni,2,grandparents
p_monoalumono1273,mono1273,Mono-Alu,2,grandparents
p_monumbonucl1458,nucl1458,Monumbo,2,grandparents
p_morgan1871amazuluamazulukafirzulu1248,zulu1248,Zulu,2,grandparents
p_morgan1871anahnelingrosventresofprairiegros1243,gros1243,Gros Ventre,2,grandparents
p_morgan1871arikaraarickareearik1262,arik1262,Arikara,2,grandparents
p_morgan1871assiniboineasiniboineassi1247,assi1247,Assiniboine,2,grandparents
p_morgan1871baffininuktituteskimonorthumberlandinletbaff1241,baff1241,Baffin Inuktitut,2,grandparents
p_morgan1871bengalibeng1280,beng1280,Bengali,2,grandparents
p_morgan1871bloodsiksikabloodblackfootbloo1239,bloo1239,Blood,2,grandparents
p_morgan1871burmeseburm1266,burm1266,Burmish,2,grandparents
p_morgan1871canaresenucl1305,nucl1305,Kannada,2,grandparents
p_morgan1871cayugacayu1261,cayu1261,Cayuga,2,grandparents
p_morgan1871cherokeecher1273,cher1273,Cherokee,1,grandparents
p_morgan1871chibchanewgranadachib1270,chib1270,Chibcha,1,grandparents
p_morgan1871chickasachic1270,chic1270,Chickasaw,2,grandparents
p_morgan1871chinesesini1245,sini1245,Sinitic,2,grandparents
p_morgan1871choctaw1choc1276,choc1276,Choctaw,2,grandparents
p_morgan1871choctaw2choc1276,choc1276,Choctaw,2,grandparents
p_morgan1871creekcree1270,cree1270,Creek,2,grandparents
