Language,Type,Relation,Region,word_string,word_string_type,count,dlevel,cell_count,language_glottolog,id,name,latitude,longitude,family_id,family_name,is_distance_symmetric,is_relation_symmetric
"Inuktitut, Western Canadian",D4,Source,americas,avanngat,2,12,4,12,Western Canadian Inuktitut,west2618,Western Canadian Inuktitut,64.3486,-96.148,eski1264,Eskimo-Aleut,TRUE,TRUE
Irish,D1,Goal,europe,anseo,2,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D1,Place,europe,anseo,2,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D1,Source,europe,as seo,4,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D2,Goal,europe,ann|ansin,1,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D2,Place,europe,ann|ansin,1,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D2,Source,europe,as sin,5,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D3,Goal,europe,ansiúd,3,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D3,Place,europe,ansiúd,3,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Irish,D3,Source,europe,as siúd,6,6,3,9,Irish,iris1253,Irish,53.2186,-7.61509,indo1319,Indo-European,TRUE,FALSE
Italian,D1,Goal,europe,qui,4,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Italian,D1,Place,europe,qui,4,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Italian,D1,Source,europe,da qui|di qui,2,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Italian,D2,Goal,europe,lì,3,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Italian,D2,Place,europe,lì,3,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Italian,D2,Source,europe,da lì|di lì,1,4,2,6,Italian,ital1282,Italian,43.0464,12.6489,indo1319,Indo-European,TRUE,FALSE
Jingulu,D1,Goal,oceania,ngarlarli|nginingka|nyiningka,8,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D1,Place,oceania,nginimbili|nyinimbili,10,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D1,Source,oceania,nginingkami|nyiningkami,11,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D2,Goal,oceania,jimingka,3,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D2,Place,oceania,jimi,2,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D2,Source,oceania,jimingkami,4,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D3,Goal,oceania,inangka|ngunangka,1,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D3,Place,oceania,ngunumbili,12,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D3,Source,oceania,nginduwungkami|nginuwangkami|ngunungkami,9,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D4,Goal,oceania,kuyungka,6,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D4,Place,oceania,kuyumbili,5,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Jingulu,D4,Source,oceania,kuyungkami,7,12,4,12,Jingulu,djin1251,Jingulu,-17.165,133.659,mirn1241,Mirndi,TRUE,TRUE
Kaba,D1,Goal,africa,nènn,1,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D1,Place,africa,nènn,1,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D1,Source,africa,nènn,1,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D2,Goal,africa,tònn,3,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D2,Place,africa,tònn,3,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D2,Source,africa,tònn,3,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D3,Goal,africa,yónn,4,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D3,Place,africa,yónn,4,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D3,Source,africa,yónn,4,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D4,Goal,africa,núnn,2,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D4,Place,africa,núnn,2,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kaba,D4,Source,africa,núnn,2,4,4,12,Kaba,kaba1281,Kaba,7.64972,16.7344,cent2225,Central Sudanic,TRUE,TRUE
Kabiyé,D1,Goal,africa,cɩnɛ,1,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kabiyé,D1,Place,africa,cɩnɛ,1,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kabiyé,D1,Source,africa,cɩnɛ,1,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kabiyé,D2,Goal,africa,peeɖe,2,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kabiyé,D2,Place,africa,peeɖe,2,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kabiyé,D2,Source,africa,peeɖe,2,2,2,6,Kabiy�,kabi1261,Kabiyé,8.96816,0.495023,atla1278,Atlantic-Congo,TRUE,TRUE
Kamaiura,D1,Goal,americas,'am|'ame|akati,2,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Kamaiura,D1,Place,americas,'am|'ame|'aŋ|'aŋuwe,1,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Kamaiura,D1,Source,americas,'aŋ wi|'aŋa wi,3,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Kamaiura,D2,Goal,americas,a'e katy,4,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Kamaiura,D2,Place,americas,a'ep {a'e+ip}|a'epe {a'e+ip},6,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Kamaiura,D2,Source,americas,a'ea wi,5,6,2,6,Kamayur�,kama1373,Kamayurá,-12.2661,-53.4651,tupi1275,Tupian,TRUE,TRUE
Khasi,D1,Goal,asia,hangne|shane,2,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D1,Place,asia,hangne,1,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D1,Source,asia,nangne,9,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D2,Goal,asia,hangto|shato,8,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D2,Place,asia,hangto,7,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D2,Source,asia,nangto,12,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D3,Goal,asia,hangtai|shatai,6,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D3,Place,asia,hangtai,5,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D3,Source,asia,nangtai,11,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D4,Goal,asia,hangta|shata,4,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D4,Place,asia,hangta,3,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khasi,D4,Source,asia,nangta,10,12,4,12,Khasi,khas1269,Khasi,24.977,91.9998,aust1305,Austroasiatic,TRUE,TRUE
Khmer,D1,Goal,asia,ae nih|nih|ti nih,1,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
Khmer,D1,Place,asia,ae nih|nih|ti nih,1,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
Khmer,D1,Source,asia,pi ae nih|pi nih|pi ti nih,3,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
Khmer,D2,Goal,asia,ae nuh|nuh|ti nuh,2,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
Khmer,D2,Place,asia,ae nuh|nuh|ti nuh,2,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
Khmer,D2,Source,asia,pi ae nuh|pi nuh|pi ti nuh,4,4,2,6,Central Khmer,cent1989,Central Khmer,12.0515,105.015,aust1305,Austroasiatic,TRUE,FALSE
"Khoekhoe, Nama",D1,Goal,africa,nepa|nēǀî,6,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D1,Place,africa,nepa,4,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D1,Source,africa,nepa xu,5,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D2,Goal,africa,ǁnapa|ǁnāǀî,9,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D2,Place,africa,ǁnapa,7,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D2,Source,africa,ǁnapa xu,8,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D3,Goal,africa,naupa|nauǀî,3,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D3,Place,africa,naupa,1,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
"Khoekhoe, Nama",D3,Source,africa,naupa xu,2,9,3,9,Nama (Namibia),nama1264,Nama (Namibia),-25.0747,17.9767,khoe1240,Khoe-Kwadi,TRUE,TRUE
Kikuyu,D1,Goal,africa,haha,3,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D1,Place,africa,haha,3,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D1,Source,africa,haha|kuuma haha,4,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D2,Goal,africa,haarĩa,1,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D2,Place,africa,haarĩa,1,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D2,Source,africa,haarĩa|kuuma haarĩa,2,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D3,Goal,africa,harĩa,5,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D3,Place,africa,harĩa,5,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D3,Source,africa,harĩa|kuuma harĩa,6,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D4,Goal,africa,hau,7,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D4,Place,africa,hau,7,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kikuyu,D4,Source,africa,hau|kuuma hau,8,8,4,12,Kikuyu,kiku1240,Kikuyu,-0.29005,36.719,atla1278,Atlantic-Congo,TRUE,FALSE
Kodiak Alutiiq,D1,Goal,americas,gwaa’ut,2,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D1,Place,americas,gwaa'i,1,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D1,Source,americas,gwaken,3,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D2,Goal,americas,maa'ut,5,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D2,Place,americas,maa'i,4,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D2,Source,americas,maaken,6,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D3,Goal,americas,tawa'ut,11,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D3,Place,americas,tawa'i,10,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D3,Source,americas,tawaken,12,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D4,Goal,americas,tamaa'ut,8,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D4,Place,americas,tamaa'i,7,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Kodiak Alutiiq,D4,Source,americas,tamaaken,9,12,4,12,Pacific Gulf Yupik,paci1278,Pacific Gulf Yupik,60.4238,-148.043,eski1264,Eskimo-Aleut,TRUE,TRUE
Komnzo,D1,Goal,oceania,zbo,9,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D1,Place,oceania,zä,7,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D1,Source,oceania,zba,8,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D2,Goal,oceania,bobo,3,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D2,Place,oceania,bä,1,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D2,Source,oceania,boba,2,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D3,Goal,oceania,fobo,6,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D3,Place,oceania,fä,4,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Komnzo,D3,Source,oceania,foba,5,9,3,9,Anta-Komnzo-W�ra-W�r�-K�m�,wara1294,Anta-Komnzo-Wára-Wérè-Kémä,-8.64917,141.52,more1255,Yam,TRUE,TRUE
Korean,D1,Goal,asia,yǒgie|yǒgiro,8,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D1,Place,asia,yǒgi|yǒgie,7,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D1,Source,asia,yǒgiesǒ,9,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D2,Goal,asia,kǒgie|kǒgiro,5,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D2,Place,asia,kǒgi|kǒgie,4,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D2,Source,asia,kǒgiesǒ,6,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D3,Goal,asia,chǒgie|chǒgiro,2,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D3,Place,asia,chǒgi|chǒgie,1,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Korean,D3,Source,asia,chǒgiesǒ,3,9,3,9,Korean,kore1280,Korean,37.54,126.98,kore1284,Koreanic,TRUE,TRUE
Koyra Chiini,D1,Goal,africa,nee,3,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D1,Place,africa,nee,3,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D1,Source,africa,nee,3,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D2,Goal,africa,doodi|dooti,1,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D2,Place,africa,doodi|dooti,1,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D2,Source,africa,doodi|dooti,1,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D3,Goal,africa,hentu,2,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D3,Place,africa,hentu,2,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyra Chiini,D3,Source,africa,hentu,2,3,3,9,Koyra Chiini Songhay,koyr1240,Koyra Chiini Songhay,16.192,-3.73962,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D1,Goal,africa,nee|nee ra,2,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D1,Place,africa,nee|nee ra,2,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D1,Source,africa,nee|nee ra,2,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D2,Goal,africa,noŋgoo woo|noŋgoo woo ra|noŋguroo woo|noŋguroo woo ra,3,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D2,Place,africa,noŋgoo woo|noŋgoo woo ra|noŋguroo woo|noŋguroo woo ra,3,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D2,Source,africa,noŋgoo woo|noŋgoo woo ra|noŋguroo woo|noŋguroo woo ra,3,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D3,Goal,africa,noo din|noo din la|noŋgoo din|noŋgoo din la|noŋguroo din|noŋguroo din la,4,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D3,Place,africa,noo din|noo din la|noŋgoo din|noŋgoo din la|noŋguroo din|noŋguroo din la,4,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D3,Source,africa,noo din|noo din la|noŋgoo din|noŋgoo din la|noŋguroo din|noŋguroo din la,4,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D4,Goal,africa,hendi|henti|hetti,1,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D4,Place,africa,hendi|henti|hetti,1,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koyraboro Senni,D4,Source,africa,hendi|henti|hetti,1,4,4,12,Koyraboro Senni Songhai,koyr1242,Koyraboro Senni Songhai,16.9634,-0.55187,song1307,Songhay,TRUE,TRUE
Koḍava,D1,Goal,asia,ittati|ittï,6,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Koḍava,D1,Place,asia,illi,4,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Koḍava,D1,Source,asia,illinji,5,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Koḍava,D2,Goal,asia,attati|attï,3,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Koḍava,D2,Place,asia,alli,1,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Koḍava,D2,Source,asia,allinji,2,6,2,6,Kodava,koda1255,Kodava,12.2443,75.9161,drav1251,Dravidian,TRUE,TRUE
Kumeyaay,D1,Goal,americas,k|vək,2,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
Kumeyaay,D1,Place,americas,puy,6,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
Kumeyaay,D1,Source,americas,m|vəm,3,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
Kumeyaay,D2,Goal,americas,pamv|pum,4,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
Kumeyaay,D2,Place,americas,pav|puyi,5,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
Kumeyaay,D2,Source,americas,k|m|puk|vək|vəm,1,6,2,6,Ipai,ipai1240,Ipai,33.005,-116.993,coch1271,Cochimi-Yuman,TRUE,TRUE
"Kuna, Border",D1,Goal,americas,itibal|itigin,4,8,4,12,Border Kuna,bord1248,Border Kuna,7.92993,-77.1664,chib1249,Chibchan,TRUE,FALSE
"Kuna, Border",D1,Place,americas,itibal|itigin,4,8,4,12,Border Kuna,bord1248,Border Kuna,7.92993,-77.1664,chib1249,Chibchan,TRUE,FALSE
"Kuna, Border",D1,Source,americas,itiakar,3,8,4,12,Border Kuna,bord1248,Border Kuna,7.92993,-77.1664,chib1249,Chibchan,TRUE,FALSE
"Kuna, Border",D2,Goal,americas,webal|wegin,8,8,4,12,Border Kuna,bord1248,Border Kuna,7.92993,-77.1664,chib1249,Chibchan,TRUE,FALSE
